movie_id,snapshot_date,popularity,vote_average,vote_count,revenue
575813,2026-01-01,1.828,7.97,547,225403364
575813,2026-02-01,4.519,8.10,551,226410333
575813,2026-03-01,6.299,8.12,553,226465899
575813,2026-04-01,4.754,8.02,554,225322047
575813,2026-05-01,4.942,8.05,556,225452154
576004,2025-12-01,7.968,5.80,413,
576004,2026-01-01,8.703,5.94,416,
576004,2026-02-01,4.904,5.92,417,
576004,2026-03-01,2.231,5.96,419,
576004,2026-04-01,2.943,5.99,421,
576004,2026-05-01,5.818,5.94,422,
576712,2025-12-01,4.043,8.40,298,
576712,2026-01-01,1.699,8.37,299,
576712,2026-02-01,2.039,8.32,300,
576712,2026-03-01,4.775,8.39,301,
576712,2026-04-01,6.481,8.37,302,
576712,2026-05-01,6.241,8.42,304,
576784,2025-12-01,1.539,6.74,306,
576784,2026-01-01,1.665,6.77,307,
576784,2026-02-01,3.399,6.71,308,
576784,2026-03-01,5.692,6.81,310,
576784,2026-04-01,5.405,6.80,311,
576784,2026-05-01,3.41,6.82,312,
576845,2025-12-01,1.669,7.16,3803,22970986
576845,2026-01-01,3.56,7.15,3815,22935035
576845,2026-02-01,6.009,7.24,3838,23002530
576845,2026-03-01,5.127,7.15,3842,22904180
576845,2026-04-01,3.767,7.28,3869,23006800
576845,2026-05-01,1.481,7.21,3876,22924704
577328,2025-12-01,6.071,6.20,178,55424239
577328,2026-01-01,5.482,6.27,179,55536749
577328,2026-02-01,5.486,6.25,180,55459523
577328,2026-03-01,3.698,6.27,181,55457859
577328,2026-04-01,1.61,6.27,181,55402936
577328,2026-05-01,3.701,6.37,183,55586346
577922,2025-12-01,2.821,7.06,10893,365352325
577922,2026-01-01,5.053,7.03,10923,364615872
577922,2026-02-01,9.51,7.03,10962,364322168
577922,2026-03-01,13.973,7.18,11044,366198369
577922,2026-04-01,11.235,7.21,11090,366257549
577922,2026-05-01,4.875,7.10,11098,364460253
578701,2025-12-01,4.775,6.54,1820,23436837
578701,2026-01-01,6.588,6.49,1824,23373418
578701,2026-02-01,6.35,6.50,1831,23369489
578701,2026-03-01,4.412,6.61,1843,23450306
578701,2026-04-01,1.948,6.63,1851,23449604
578701,2026-05-01,1.845,6.53,1852,23333851
579051,2025-12-01,4.025,6.12,226,
579051,2026-01-01,1.639,6.08,227,
579051,2026-02-01,1.65,6.12,228,
579051,2026-03-01,3.779,6.15,229,
579051,2026-04-01,6.126,6.20,230,
579051,2026-05-01,13.314,6.22,231,
579974,2025-12-01,13.18,7.58,1575,159916480
579974,2026-01-01,14.361,7.64,1583,160172800
579974,2026-02-01,8.765,7.59,1587,159763840
579974,2026-03-01,3.985,7.62,1594,159834880
579974,2026-04-01,3.418,7.62,1599,159659200
579974,2026-05-01,8.53,7.71,1608,160120000
580175,2025-12-01,3.802,7.49,3698,21684116
580175,2026-01-01,5.232,7.52,3714,21686980
580175,2026-02-01,4.952,7.59,3734,21731378
580175,2026-03-01,2.474,7.52,3740,21652607
580175,2026-04-01,1.301,7.64,3765,21739190
580175,2026-05-01,1.729,7.56,3771,21660159
580489,2025-12-01,2.657,6.58,10940,506872716
580489,2026-01-01,2.659,6.62,10990,507255904
580489,2026-02-01,5.836,6.62,11029,506814933
580489,2026-03-01,9.1,6.63,11073,506729780
580489,2026-04-01,8.91,6.63,11111,506313138
580489,2026-05-01,6.096,6.69,11168,507152504
581392,2025-12-01,4.725,6.53,2528,42579967
581392,2026-01-01,2.269,6.61,2542,42679881
581392,2026-02-01,2.509,6.65,2554,42715492
581392,2026-03-01,5.969,6.72,2568,42794142
581392,2026-04-01,9.12,6.74,2578,42798497
581392,2026-05-01,8.029,6.68,2583,42658874
581528,2025-12-01,15.604,7.77,1461,25794703
581528,2026-01-01,24.347,7.78,1466,25781402
581528,2026-02-01,24.661,7.79,1472,25777227
581528,2026-03-01,15.649,7.79,1477,25753256
581528,2026-04-01,6.897,7.80,1483,25745523
581528,2026-05-01,6.877,7.87,1491,25792073
581577,2025-12-01,1.469,7.41,472,3830442
581577,2026-01-01,2.533,7.37,473,3820985
581577,2026-02-01,3.145,7.42,475,3825393
581577,2026-03-01,2.296,7.40,477,3819149
581577,2026-04-01,1.129,7.41,479,3818483
581577,2026-05-01,0.676,7.46,481,3822982
581726,2025-12-01,4.492,6.51,2104,
581726,2026-01-01,1.83,6.46,2109,
581726,2026-02-01,2.45,6.53,2120,
581726,2026-03-01,5.243,6.53,2128,
581726,2026-04-01,7.54,6.54,2136,
581726,2026-05-01,7.522,6.61,2147,
581931,2025-12-01,5.145,5.75,4,
581931,2026-01-01,4.34,5.70,4,
581931,2026-02-01,1.647,5.67,4,
581931,2026-03-01,4.159,5.77,4,
581931,2026-04-01,6.51,5.76,4,
581931,2026-05-01,6.459,5.73,4,
582014,2025-12-01,5.451,7.33,3644,20430716
582014,2026-01-01,3.983,7.26,3649,20352825
582014,2026-02-01,2.21,7.31,3668,20382294
582014,2026-03-01,1.195,7.40,3689,20433039
582014,2026-04-01,2.009,7.37,3699,20393544
582014,2026-05-01,9.702,7.41,3716,20410296
585083,2025-12-01,6.655,6.90,2955,18492452
585083,2026-01-01,17.263,6.87,2964,18457154
585083,2026-02-01,11.037,6.93,2979,18486236
585083,2026-03-01,7.917,7.01,2996,18526640
585083,2026-04-01,3.203,6.95,3001,18469808
585083,2026-05-01,3.219,7.07,3022,18543845
585268,2025-12-01,1.173,6.57,374,66981648
585268,2026-01-01,2.393,6.72,377,67331517
585268,2026-02-01,4.672,6.70,378,67244856
585268,2026-03-01,5.391,6.64,379,67005027
585268,2026-04-01,5.211,6.76,381,67273878
585268,2026-05-01,2.584,6.71,382,67109423
585511,2025-12-01,9.14,7.63,1917,
585511,2026-01-01,5.515,7.69,1928,
585511,2026-02-01,2.144,7.59,1929,
585511,2026-03-01,3.13,7.60,1937,
585511,2026-04-01,6.791,7.64,1945,
585511,2026-05-01,17.855,7.67,1953,
585747,2025-12-01,2.26,5.49,21,
585747,2026-01-01,4.335,5.45,21,
585747,2026-02-01,6.094,5.51,21,
585747,2026-03-01,4.935,5.47,21,
585747,2026-04-01,2.891,5.54,21,
585747,2026-05-01,1.406,5.58,21,
587412,2025-12-01,11.417,7.25,203,90252349
587412,2026-01-01,5.625,7.31,204,90407494
587412,2026-02-01,4.313,7.38,205,90600069
587412,2026-03-01,9.317,7.38,206,90530091
587412,2026-04-01,16.827,7.44,207,90658655
587412,2026-05-01,18.502,7.46,208,90647264
587727,2025-12-01,2.676,7.11,34,
587727,2026-01-01,1.373,7.13,34,
587727,2026-02-01,2.608,7.16,34,
587727,2026-03-01,9.86,7.20,35,
587727,2026-04-01,7.647,7.33,35,
587727,2026-05-01,5.203,7.21,35,
587792,2025-12-01,1.989,7.21,3635,1817981
587792,2026-01-01,4.279,7.23,3649,1817621
587792,2026-02-01,5.986,7.24,3663,1816955
587792,2026-03-01,5.962,7.33,3685,1821723
587792,2026-04-01,3.163,7.27,3692,1816409
587792,2026-05-01,1.397,7.28,3706,1815526
587807,2025-12-01,11.298,6.55,2514,136192615
587807,2026-01-01,20.508,6.64,2529,136566179
587807,2026-02-01,8.586,6.70,2542,136834064
587807,2026-03-01,4.17,6.65,2548,136424454
587807,2026-04-01,3.155,6.62,2555,136170496
587807,2026-05-01,3.94,6.78,2574,136893867
588228,2025-12-01,5.882,7.43,4131,14423933
588228,2026-01-01,16.922,7.44,4147,14418835
588228,2026-02-01,24.909,7.38,4154,14369242
588228,2026-03-01,20.556,7.39,4171,14365526
588228,2026-04-01,22.213,7.52,4199,14426784
588228,2026-05-01,12.915,7.51,4214,14413133
589194,2025-12-01,2.205,6.94,1,
589194,2026-01-01,4.481,6.91,1,
589194,2026-02-01,6.304,6.93,1,
589194,2026-03-01,6.009,6.99,1,
589194,2026-04-01,3.172,6.93,1,
589194,2026-05-01,1.511,6.99,1,
590223,2025-12-01,3.161,7.09,4365,1119514
590223,2026-01-01,4.414,7.11,4382,1119185
590223,2026-02-01,4.682,7.24,4413,1124254
590223,2026-03-01,2.321,7.14,4417,1118942
590223,2026-04-01,1.204,7.26,4447,1123594
590223,2026-05-01,1.486,7.20,4456,1120006
590403,2025-12-01,4.184,5.49,49,
590403,2026-01-01,5.578,5.56,49,
590403,2026-02-01,4.662,5.60,49,
590403,2026-03-01,2.422,5.63,49,
590403,2026-04-01,1.087,5.54,50,
590403,2026-05-01,2.148,5.59,50,
592350,2025-12-01,2.075,7.91,1254,29933415
592350,2026-01-01,1.502,8.04,1263,30062909
592350,2026-02-01,3.253,8.07,1268,30080919
592350,2026-03-01,5.761,8.07,1273,30059127
592350,2026-04-01,5.872,8.00,1275,29947643
592350,2026-05-01,5.004,8.12,1283,30064350
592508,2025-12-01,5.061,5.61,175,34932800
592508,2026-01-01,5.472,5.70,176,35021840
592508,2026-02-01,3.547,5.73,177,35041370
592508,2026-03-01,1.494,5.71,178,34988450
592508,2026-04-01,1.607,5.76,179,35033810
592508,2026-05-01,3.733,5.81,180,35068250
592695,2025-12-01,9.59,6.22,781,394920
592695,2026-01-01,12.639,6.10,781,392673
592695,2026-02-01,13.589,6.15,785,393210
592695,2026-03-01,8.739,6.15,788,392950
592695,2026-04-01,3.974,6.19,792,393162
592695,2026-05-01,3.539,6.18,794,392787
593643,2025-12-01,2.631,7.01,6137,79468147
593643,2026-01-01,6.481,7.11,6175,79717065
593643,2026-02-01,9.474,7.12,6199,79694610
593643,2026-03-01,8.365,7.09,6215,79520702
593643,2026-04-01,5.4,7.15,6247,79659255
593643,2026-05-01,2.487,7.20,6277,79754809
594530,2025-12-01,2.299,7.01,324,
594530,2026-01-01,2.797,6.96,325,
594530,2026-02-01,6.682,7.05,327,
594530,2026-03-01,9.076,7.04,328,
594530,2026-04-01,8.656,7.08,330,
594530,2026-05-01,4.561,7.02,330,
594669,2025-12-01,4.562,6.11,123,18448852
594669,2026-01-01,2.726,6.13,123,18453619
594669,2026-02-01,1.147,6.11,124,18422694
594669,2026-03-01,1.571,6.17,124,18448520
594669,2026-04-01,3.578,6.22,125,18471353
594669,2026-05-01,5.377,6.27,126,18497179
594767,2025-12-01,6.12,6.33,3575,134372416
594767,2026-01-01,2.702,6.34,3589,134335371
594767,2026-02-01,2.412,6.32,3600,134134038
594767,2026-03-01,5.718,6.38,3618,134324901
594767,2026-04-01,9.097,6.40,3633,134335371
594767,2026-05-01,8.756,6.38,3643,134108267
597208,2025-12-01,6.838,6.86,3309,39679603
597208,2026-01-01,5.547,6.84,3318,39607557
597208,2026-02-01,2.949,6.83,3329,39569751
597208,2026-03-01,1.551,6.93,3350,39696248
597208,2026-04-01,2.536,6.96,3364,39708374
597208,2026-05-01,4.616,6.88,3369,39555009
599025,2025-12-01,2.22,6.37,132,
599025,2026-01-01,5.503,6.46,132,
599025,2026-02-01,17.766,6.46,133,
599025,2026-03-01,9.039,6.44,133,
599025,2026-04-01,6.588,6.50,134,
599025,2026-05-01,3.056,6.54,134,
600354,2025-12-01,6.091,7.95,3560,21009278
600354,2026-01-01,5.131,7.92,3570,20971425
600354,2026-02-01,3.22,8.01,3591,21025302
600354,2026-03-01,1.552,8.07,3610,21063281
600354,2026-04-01,2.08,8.04,3620,21019372
600354,2026-05-01,4.522,8.07,3635,21029214
601796,2025-12-01,7.291,6.82,548,12117818
601796,2026-01-01,8.387,6.77,549,12083451
601796,2026-02-01,7.031,6.80,551,12090935
601796,2026-03-01,3.814,6.85,554,12103650
601796,2026-04-01,2.092,6.93,557,12132205
601796,2026-05-01,3.633,6.91,559,12113386
601807,2025-12-01,7.895,6.15,92,
601807,2026-01-01,6.933,6.09,92,
601807,2026-02-01,3.691,6.14,92,
601807,2026-03-01,1.988,6.15,93,
601807,2026-04-01,0.978,6.19,93,
601807,2026-05-01,1.642,6.21,94,
602063,2025-12-01,5.975,7.51,533,33360761
602063,2026-01-01,9.769,7.59,536,33446681
602063,2026-02-01,2.168,7.58,538,33406532
602063,2026-03-01,1.606,7.68,541,33515337
602063,2026-04-01,3.184,7.63,542,33422391
602063,2026-05-01,5.848,7.68,545,33457722
602223,2025-12-01,12.941,6.81,2628,77076475
602223,2026-01-01,2.853,6.73,2632,76763262
602223,2026-02-01,1.335,6.77,2644,76836253
602223,2026-03-01,1.912,6.80,2656,76878292
602223,2026-04-01,4.682,6.92,2674,77182727
602223,2026-05-01,6.62,6.95,2685,77205363
603673,2025-12-01,5.546,4.35,57,
603673,2026-01-01,3.376,4.28,57,
603673,2026-02-01,1.517,4.30,57,
603673,2026-03-01,1.19,4.28,57,
603673,2026-04-01,3.005,4.38,58,
603673,2026-05-01,4.758,4.37,58,
603692,2025-12-01,6.489,7.62,7818,448070580
603692,2026-01-01,5.244,7.58,7837,446978234
603692,2026-02-01,11.403,7.57,7863,446476345
603692,2026-03-01,18.685,7.60,7897,446615908
603692,2026-04-01,20.905,7.68,7940,447595530
603692,2026-05-01,38.921,7.75,7985,448628831
604822,2025-12-01,1.124,6.18,594,50731086
604822,2026-01-01,1.486,6.30,598,50926110
604822,2026-02-01,3.496,6.36,601,51017060
604822,2026-03-01,5.111,6.37,604,50986845
604822,2026-04-01,4.815,6.38,606,50958767
604822,2026-05-01,2.693,6.32,607,50814101
604872,2025-12-01,1.529,6.15,303,24770240
604872,2026-01-01,3.235,6.15,304,24755062
604872,2026-02-01,5.663,6.16,306,24742861
604872,2026-03-01,6.71,6.21,307,24771877
604872,2026-04-01,5.218,6.27,309,24813838
604872,2026-05-01,2.391,6.27,310,24787501
606717,2025-12-01,2.574,6.84,72,
606717,2026-01-01,7.863,6.87,72,
606717,2026-02-01,4.776,6.97,73,
606717,2026-03-01,3.019,6.96,73,
606717,2026-04-01,1.415,7.02,73,
606717,2026-05-01,1.226,6.99,74,
606856,2025-12-01,6.286,8.07,2254,
606856,2026-01-01,5.276,8.06,2261,
606856,2026-02-01,2.758,8.02,2267,
606856,2026-03-01,1.36,8.09,2279,
606856,2026-04-01,1.989,8.08,2287,
606856,2026-05-01,4.428,8.14,2298,
607297,2025-12-01,4.474,5.90,37,
607297,2026-01-01,2.346,5.82,37,
607297,2026-02-01,1.051,5.84,37,
607297,2026-03-01,1.344,5.88,37,
607297,2026-04-01,3.355,5.99,38,
607297,2026-05-01,4.654,5.98,38,
609681,2025-12-01,21.317,5.84,3344,206300085
609681,2026-01-01,7.308,5.86,3357,206303796
609681,2026-02-01,3.518,5.87,3370,206185061
609681,2026-03-01,1.896,5.82,3378,205659412
609681,2026-04-01,4.43,5.93,3400,206407689
609681,2026-05-01,8.225,5.95,3413,206416347
610209,2025-12-01,3.109,4.71,10,
610209,2026-01-01,5.782,4.77,10,
610209,2026-02-01,5.559,4.66,10,
610209,2026-03-01,4.455,4.75,10,
610209,2026-04-01,3.719,4.73,10,
610209,2026-05-01,1.387,4.79,10,
611291,2025-12-01,6.598,8.24,450,12181607
611291,2026-01-01,3.596,8.19,451,12143188
611291,2026-02-01,1.739,8.27,453,12175191
611291,2026-03-01,1.863,8.19,454,12125983
611291,2026-04-01,4.282,8.24,456,12140126
611291,2026-05-01,6.729,8.31,459,12166370
611861,2025-12-01,11.316,7.31,12,
611861,2026-01-01,9.604,7.34,12,
611861,2026-02-01,4.901,7.33,12,
611861,2026-03-01,2.172,7.27,12,
611861,2026-04-01,4.159,7.35,12,
611861,2026-05-01,8.102,7.35,12,
613504,2025-12-01,4.12,7.00,5331,47929946
613504,2026-01-01,2.364,7.09,5364,48072190
613504,2026-02-01,4.398,7.11,5385,48058944
613504,2026-03-01,13.152,7.03,5393,47883299
613504,2026-04-01,24.698,7.14,5428,48049730
613504,2026-05-01,7.871,7.09,5439,47911806
614479,2025-12-01,14.423,6.45,1939,189524802
614479,2026-01-01,9.247,6.41,1944,189051707
614479,2026-02-01,11.19,6.50,1956,189595143
614479,2026-03-01,7.613,6.48,1962,189316050
614479,2026-04-01,3.531,6.50,1970,189308109
614479,2026-05-01,5.996,6.53,1978,189368238
614696,2025-12-01,7.178,7.09,2015,13418378
614696,2026-01-01,4.483,7.12,2023,13419907
614696,2026-02-01,1.784,7.06,2027,13379417
614696,2026-03-01,1.965,7.08,2035,13376117
614696,2026-04-01,4.471,7.11,2044,13382395
614696,2026-05-01,18.953,7.24,2058,13442044
614934,2025-12-01,5.946,7.37,3818,289025348
614934,2026-01-01,15.097,7.43,3838,289425445
614934,2026-02-01,8.518,7.43,3851,289191623
614934,2026-03-01,7.421,7.38,3860,288472834
614934,2026-04-01,4.42,7.39,3875,288336004
614934,2026-05-01,2.173,7.49,3898,289240119
615173,2025-12-01,22.571,7.31,445,23080776
615173,2026-01-01,5.64,7.36,447,23104306
615173,2026-02-01,2.665,7.34,449,23066658
615173,2026-03-01,5.034,7.40,451,23109012
615173,2026-04-01,10.3,7.44,453,23124514
615173,2026-05-01,11.864,7.38,454,23048388
615453,2025-12-01,4.734,7.85,864,744541127
615453,2026-01-01,9.418,7.81,866,742736321
615453,2026-02-01,12.142,7.77,868,740958253
615453,2026-03-01,11.282,7.81,872,741519748
615453,2026-04-01,7.063,7.89,877,743279991
615453,2026-05-01,3.137,7.90,881,742874467
615457,2025-12-01,10.813,7.78,8215,57558710
615457,2026-01-01,16.726,7.78,8246,57523512
615457,2026-02-01,15.796,7.75,8268,57405842
615457,2026-03-01,10.71,7.80,8308,57472441
615457,2026-04-01,5.108,7.88,8354,57594598
615457,2026-05-01,4.851,7.89,8386,57583900
615466,2025-12-01,5.077,6.56,221,
615466,2026-01-01,5.479,6.66,223,
615466,2026-02-01,3.27,6.65,224,
615466,2026-03-01,1.319,6.61,224,
615466,2026-04-01,1.577,6.66,225,
615466,2026-05-01,3.85,6.75,226,
615656,2025-12-01,5.673,6.33,3910,399301303
615656,2026-01-01,4.508,6.31,3922,398650950
615656,2026-02-01,9.702,6.29,3934,398086674
615656,2026-03-01,17.447,6.38,3957,399176971
615656,2026-04-01,18.156,6.39,3973,399035901
615656,2026-05-01,11.473,6.36,3983,398189487
615677,2025-12-01,5.675,5.78,797,
615677,2026-01-01,3.777,5.83,801,
615677,2026-02-01,1.728,5.87,805,
615677,2026-03-01,1.629,5.84,807,
615677,2026-04-01,4.321,5.98,813,
615677,2026-05-01,5.882,5.90,814,
615777,2025-12-01,8.346,7.16,3699,65075560
615777,2026-01-01,11.564,7.20,3716,65144482
615777,2026-02-01,10.956,7.29,3738,65326187
615777,2026-03-01,5.466,7.24,3747,65139000
615777,2026-04-01,2.937,7.36,3771,65390410
615777,2026-05-01,4.507,7.34,3783,65286243
616037,2025-12-01,3.858,6.22,8386,759133813
616037,2026-01-01,9.559,6.33,8440,761818367
616037,2026-02-01,13.894,6.35,8475,761854891
616037,2026-03-01,11.535,6.28,8490,759179468
616037,2026-04-01,6.882,6.30,8524,759106419
616037,2026-05-01,3.418,6.40,8576,761558129
616219,2025-12-01,3.118,4.14,11,
616219,2026-01-01,3.113,4.20,11,
616219,2026-02-01,15.955,4.24,11,
616219,2026-03-01,12.02,4.30,11,
616219,2026-04-01,11.368,4.26,11,
616219,2026-05-01,7.215,4.26,11,
616880,2025-12-01,1.0,5.53,37,
616880,2026-01-01,2.062,5.52,37,
616880,2026-02-01,3.713,5.54,37,
616880,2026-03-01,4.438,5.59,38,
616880,2026-04-01,3.485,5.66,38,
616880,2026-05-01,1.676,5.68,38,
617569,2025-12-01,6.069,8.41,2,
617569,2026-01-01,3.842,8.42,2,
617569,2026-02-01,4.267,8.47,2,
617569,2026-03-01,1.786,8.47,2,
617569,2026-04-01,3.832,8.45,2,
617569,2026-05-01,6.527,8.55,2,
617653,2025-12-01,1.508,7.35,3788,30636435
617653,2026-01-01,3.365,7.36,3803,30629652
617653,2026-02-01,5.07,7.30,3810,30530480
617653,2026-03-01,5.608,7.35,3828,30559993
617653,2026-04-01,3.752,7.34,3841,30531580
617653,2026-05-01,1.609,7.32,3852,30479153
618344,2025-12-01,1.22,8.04,1545,
618344,2026-01-01,2.341,8.10,1553,
618344,2026-02-01,4.255,8.06,1557,
618344,2026-03-01,5.887,8.14,1566,
618344,2026-04-01,4.583,8.11,1570,
618344,2026-05-01,2.655,8.21,1580,
619061,2025-12-01,1.899,6.65,5,
619061,2026-01-01,1.51,6.74,5,
619061,2026-02-01,3.005,6.68,5,
619061,2026-03-01,5.8,6.79,5,
619061,2026-04-01,6.543,6.83,5,
619061,2026-05-01,4.429,6.81,5,
619264,2025-12-01,5.094,6.86,7661,1090646
619264,2026-01-01,1.652,6.93,7703,1092870
619264,2026-02-01,3.47,6.93,7729,1091705
619264,2026-03-01,6.313,6.97,7765,1092595
619264,2026-04-01,7.195,6.99,7797,1092837
619264,2026-05-01,5.264,7.01,7829,1092850
619730,2025-12-01,6.145,6.65,2892,86592839
619730,2026-01-01,7.372,6.69,2906,86659945
619730,2026-02-01,5.458,6.69,2917,86609485
619730,2026-03-01,2.557,6.69,2926,86522612
619730,2026-04-01,3.475,6.76,2942,86694278
619730,2026-05-01,3.516,6.78,2954,86712485
619778,2025-12-01,6.37,6.57,2579,34809516
619778,2026-01-01,15.451,6.67,2595,34915029
619778,2026-02-01,4.446,6.69,2606,34917332
619778,2026-03-01,2.076,6.75,2619,34976578
619778,2026-04-01,2.073,6.74,2628,34931358
619778,2026-05-01,4.858,6.79,2641,34976369
619803,2025-12-01,10.392,7.14,429,100991891
619803,2026-01-01,10.588,7.17,431,101063517
619803,2026-02-01,6.725,7.19,433,101048949
619803,2026-03-01,3.207,7.27,435,101273539
619803,2026-04-01,3.038,7.23,436,101045914
619803,2026-05-01,7.216,7.29,438,101203734
619979,2025-12-01,9.883,5.64,1614,
619979,2026-01-01,4.613,5.66,1621,
619979,2026-02-01,3.619,5.77,1631,
619979,2026-03-01,8.384,5.83,1640,
619979,2026-04-01,12.899,5.76,1642,
619979,2026-05-01,15.438,5.83,1651,
620249,2025-12-01,9.458,8.26,492,48131057
620249,2026-01-01,6.082,8.17,493,47909086
620249,2026-02-01,2.715,8.19,495,47905627
620249,2026-03-01,6.882,8.30,498,48089546
620249,2026-04-01,12.618,8.37,501,48189289
620249,2026-05-01,11.658,8.26,501,47937913
624860,2025-12-01,5.314,6.12,6351,156119850
624860,2026-01-01,9.507,6.16,6381,156261637
624860,2026-02-01,12.054,6.29,6425,156911414
624860,2026-03-01,7.265,6.18,6429,156112339
624860,2026-04-01,3.476,6.22,6459,156234406
624860,2026-05-01,2.462,6.24,6484,156223139
627725,2025-12-01,5.31,7.55,1090,
627725,2026-01-01,11.808,7.55,1093,
627725,2026-02-01,3.37,7.56,1098,
627725,2026-03-01,1.562,7.61,1103,
627725,2026-04-01,1.373,7.58,1106,
627725,2026-05-01,3.263,7.63,1112,
628704,2025-12-01,2.244,7.00,309,
628704,2026-01-01,4.88,7.11,311,
628704,2026-02-01,6.163,7.15,312,
628704,2026-03-01,4.731,7.14,313,
628704,2026-04-01,2.245,7.11,314,
628704,2026-05-01,1.277,7.17,316,
628900,2025-12-01,6.388,6.27,1043,2125675
628900,2026-01-01,3.711,6.24,1045,2121053
628900,2026-02-01,1.675,6.27,1050,2122364
628900,2026-03-01,1.869,6.30,1054,2123179
628900,2026-04-01,4.243,6.33,1059,2124109
628900,2026-05-01,6.731,6.39,1064,2127343
629017,2025-12-01,1.327,6.40,355,34495
629017,2026-01-01,1.76,6.46,357,34540
629017,2026-02-01,4.137,6.53,359,34612
629017,2026-03-01,5.388,6.47,359,34503
629017,2026-04-01,5.803,6.60,362,34652
629017,2026-05-01,3.158,6.54,362,34552
629542,2025-12-01,2.653,7.47,2520,250716137
629542,2026-01-01,5.069,7.39,2524,249743506
629542,2026-02-01,8.97,7.41,2534,249734501
629542,2026-03-01,10.145,7.43,2544,249734501
629542,2026-04-01,14.591,7.46,2556,249898107
629542,2026-05-01,3.436,7.45,2564,249596411
630004,2025-12-01,3.8,6.69,1057,8808490
630004,2026-01-01,5.278,6.67,1061,8793752
630004,2026-02-01,5.426,6.75,1067,8815463
630004,2026-03-01,3.215,6.75,1070,8809124
630004,2026-04-01,3.939,6.83,1076,8829039
630004,2026-05-01,1.717,6.79,1079,8808384
630392,2025-12-01,4.914,6.48,418,4595189
630392,2026-01-01,6.742,6.45,419,4587040
630392,2026-02-01,6.641,6.51,421,4594005
630392,2026-03-01,3.636,6.46,422,4581534
630392,2026-04-01,1.814,6.57,425,4597529
630392,2026-05-01,2.146,6.55,426,4589463
630586,2025-12-01,7.399,5.76,1303,4819175
630586,2026-01-01,11.348,5.88,1312,4838069
630586,2026-02-01,8.514,5.79,1313,4817175
630586,2026-03-01,4.952,5.85,1320,4823695
630586,2026-04-01,6.661,5.96,1329,4842416
630586,2026-05-01,3.887,5.93,1332,4832042
631843,2025-12-01,5.661,6.27,4798,90386660
631843,2026-01-01,2.314,6.16,4801,89920423
631843,2026-02-01,3.765,6.28,4833,90279025
631843,2026-03-01,3.338,6.29,4852,90254686
631843,2026-04-01,5.843,6.27,4867,90128120
631843,2026-05-01,6.572,6.27,4883,90025894
633604,2025-12-01,4.877,6.21,350,
633604,2026-01-01,2.444,6.24,352,
633604,2026-02-01,1.321,6.20,353,
633604,2026-03-01,2.687,6.21,354,
633604,2026-04-01,5.329,6.28,356,
633604,2026-05-01,5.928,6.26,357,
634429,2025-12-01,1.617,7.30,243,34345295
634429,2026-01-01,3.875,7.38,244,34421549
634429,2026-02-01,6.799,7.41,245,34439321
634429,2026-03-01,8.23,7.50,246,34540992
634429,2026-04-01,4.957,7.40,247,34367613
634429,2026-05-01,2.374,7.44,248,34398611
634649,2025-12-01,50.897,7.76,21559,2015123750
634649,2026-01-01,34.372,7.84,21680,2019618504
634649,2026-02-01,15.978,7.89,21791,2022768466
634649,2026-03-01,15.509,7.83,21828,2015644706
634649,2026-04-01,36.477,7.88,21937,2018491787
634649,2026-05-01,51.731,7.85,21997,2014627025
635302,2025-12-01,5.169,8.05,4438,522596666
635302,2026-01-01,2.504,8.06,4455,522345366
635302,2026-02-01,4.974,8.18,4484,524299225
635302,2026-03-01,9.184,8.13,4495,522910791
635302,2026-04-01,12.049,8.16,4514,523149526
635302,2026-05-01,9.63,8.15,4529,522486722
635503,2025-12-01,1.662,6.25,65,
635503,2026-01-01,2.666,6.31,66,
635503,2026-02-01,2.745,6.33,66,
635503,2026-03-01,4.691,6.34,66,
635503,2026-04-01,5.651,6.42,67,
635503,2026-05-01,3.777,6.39,67,
637649,2025-12-01,15.957,7.41,5980,103778102
637649,2026-01-01,16.692,7.49,6012,103988322
637649,2026-02-01,10.437,7.50,6037,103983955
637649,2026-03-01,5.031,7.59,6072,104267784
637649,2026-04-01,9.25,7.51,6081,103854829
637649,2026-05-01,11.691,7.59,6115,104105596
637675,2025-12-01,7.734,4.90,1,
637675,2026-01-01,25.769,4.95,1,
637675,2026-02-01,8.807,4.96,1,
637675,2026-03-01,4.131,4.88,1,
637675,2026-04-01,2.303,5.00,1,
637675,2026-05-01,4.032,5.05,1,
637920,2025-12-01,3.709,8.19,4467,28063336
637920,2026-01-01,7.674,8.19,4484,28049896
637920,2026-02-01,9.103,8.11,4490,27938176
637920,2026-03-01,8.966,8.22,4519,28034440
637920,2026-04-01,5.007,8.24,4537,28033096
637920,2026-05-01,2.379,8.28,4558,28053928
638507,2025-12-01,6.707,7.97,1087,
638507,2026-01-01,3.802,7.89,1088,
638507,2026-02-01,1.716,7.92,1093,
638507,2026-03-01,1.703,7.96,1098,
638507,2026-04-01,3.757,7.96,1102,
638507,2026-05-01,5.761,7.96,1106,
639933,2025-12-01,4.965,6.88,4944,69538688
639933,2026-01-01,8.877,7.00,4977,69816106
639933,2026-02-01,8.689,6.99,4994,69750511
639933,2026-03-01,5.566,7.00,5014,69726279
639933,2026-04-01,2.396,7.00,5031,69659431
639933,2026-05-01,2.368,7.03,5053,69692855
640146,2025-12-01,6.628,6.14,5739,476716733
